URL,Time,Wait time,Status,Body size,Content-Type,Content-Encoding
https://nginxtest.spaceout.pl/webdev2.png,893.405,50.735,200,12700433,image/png,
https://nginxtest.spaceout.pl/,46.64,45.128,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1217.6999999999998,45.981,200,12700433,image/png,
https://nginxtest.spaceout.pl/,45.39,43.619,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1116.993,50.116,200,12700433,image/png,
https://nginxtest.spaceout.pl/,41.437,39.975,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1014.69,46.21,200,12700433,image/png,
https://nginxtest.spaceout.pl/,42.10099999999999,40.574,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,958.153,44.899,200,12700433,image/png,
https://nginxtest.spaceout.pl/,48.162,46.136,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,941.1590000000001,63.212,200,12700433,image/png,
https://nginxtest.spaceout.pl/,43.947,42.133,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1147.569,49.095,200,12700433,image/png,
https://nginxtest.spaceout.pl/,39.171,37.582,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1155.038,46.088,200,12700433,image/png,
https://nginxtest.spaceout.pl/,44.69,43.015,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1026.5149999999999,57.556,200,12700433,image/png,
https://nginxtest.spaceout.pl/,53.516999999999996,52.039,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,955.912,44.158,200,12700433,image/png,
https://nginxtest.spaceout.pl/,47.741,46.277,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,908.22,43.267,200,12700433,image/png,
https://nginxtest.spaceout.pl/,45.898,44.072,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,888.095,44.698,200,12700433,image/png,
https://nginxtest.spaceout.pl/,54.727,51.675,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,928.7639999999999,49.724,200,12700433,image/png,
https://nginxtest.spaceout.pl/,49.325,47.811,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,898.938,44.572,200,12700433,image/png,
https://nginxtest.spaceout.pl/,51.828,50.213,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,979.6859999999999,56.789,200,12700433,image/png,
https://nginxtest.spaceout.pl/,48.863,47.332,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,914.1560000000001,49.796,200,12700433,image/png,
https://nginxtest.spaceout.pl/,46.068,44.554,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,924.2829999999999,53.581,200,12700433,image/png,
https://nginxtest.spaceout.pl/,41.265,39.931,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,907.469,59.087,200,12700433,image/png,
https://nginxtest.spaceout.pl/,39.208999999999996,37.553,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,882.8230000000001,42.896,200,12700433,image/png,
https://nginxtest.spaceout.pl/,39.645,38.159,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,874.097,45.734,200,12700433,image/png,
https://nginxtest.spaceout.pl/,45.761,44.277,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,3549.902,51.422,200,12700433,image/png,
https://nginxtest.spaceout.pl/,41.42,40.006,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,2376.819,51.614,200,12700433,image/png,
https://nginxtest.spaceout.pl/,44.582,43.104,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1154.482,44.29,200,12700433,image/png,
https://nginxtest.spaceout.pl/,54.324,52.583,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1006.803,45.632,200,12700433,image/png,
https://nginxtest.spaceout.pl/,36.812,35.202,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,964.625,47.289,200,12700433,image/png,
https://nginxtest.spaceout.pl/,42.62,41.138,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,913.763,47.345,200,12700433,image/png,
https://nginxtest.spaceout.pl/,40.314,38.66,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1186.506,51.069,200,12700433,image/png,
https://nginxtest.spaceout.pl/,44.363,42.887,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1122.845,51.966,200,12700433,image/png,
https://nginxtest.spaceout.pl/,49.97,47.91,200,198,text/html,
